"Genus","cancer_pos","cancer_neg","other_pos","other_neg","p_value","p_adjusted"
"Candidatus.Absconditicoccus",0,149,1,1897,1,1
"Candidatus.Amoebophilus",0,149,0,1898,1,1
"Candidatus.Annandia",9,140,60,1838,0.0917233059039303,1
"Candidatus.Arcticimaribacter",0,149,1,1897,1,1
"Candidatus.Arthromitus",1,148,0,1898,0.0727894479726428,1
"Candidatus.Atelocyanobacterium",2,147,0,1898,0.00526531686214621,0.239215619155341
"Candidatus.Azoamicus",0,149,0,1898,1,1
"Candidatus.Azobacteroides",0,149,0,1898,1,1
"Candidatus.Babela",0,149,0,1898,1,1
"Candidatus.Bandiella",0,149,0,1898,1,1
"Candidatus.Baumannia",0,149,0,1898,1,1
"Candidatus.Bipolaricaulis",0,149,0,1898,1,1
"Candidatus.Blochmannia",0,149,3,1895,1,1
"Candidatus.Cardinium",0,149,1,1897,1,1
"Candidatus.Carsonella",88,61,775,1123,2.08020897914218e-05,0.00258465965658415
"Candidatus.Chazhemtobacterium",0,149,0,1898,1,1
"Candidatus.Chromulinivorax",0,149,0,1898,1,1
"Candidatus.Cloacimonas",2,147,0,1898,0.00526531686214621,0.239215619155341
"Candidatus.Comchoanobacter",0,149,0,1898,1,1
"Candidatus.Contubernalis",0,149,0,1898,1,1
"Candidatus.Cytomitobacter",0,149,0,1898,1,1
"Candidatus.Desulforudis",1,148,1,1897,0.14031357908314,1
"Candidatus.Doolittlea",0,149,0,1898,1,1
"Candidatus.Endolissoclinum",0,149,0,1898,1,1
"Candidatus.Endoriftia",0,149,1,1897,1,1
"Candidatus.Fervidibacter",0,149,1,1897,1,1
"Candidatus.Fokinia",1,148,0,1898,0.0727894479726428,1
"Candidatus.Fonsibacter",0,149,0,1898,1,1
"Candidatus.Formimonas",0,149,2,1896,1,1
"Candidatus.Fukatsuia",0,149,0,1898,1,1
"Candidatus.Gromoviella",0,149,0,1898,1,1
"Candidatus.Gullanella",0,149,0,1898,1,1
"Candidatus.Hamiltonella",0,149,0,1898,1,1
"Candidatus.Hepatoplasma",0,149,0,1898,1,1
"Candidatus.Hoaglandella",0,149,0,1898,1,1
"Candidatus.Hydrogenosomobacter",1,148,1,1897,0.14031357908314,1
"Candidatus.Ishikawaella",0,149,0,1898,1,1
"Candidatus.Karelsulcia",45,104,392,1506,0.00910716709210035,0.39358800389338
"Candidatus.Kinetoplastibacterium",1,148,1,1897,0.14031357908314,1
"Candidatus.Korarchaeum",0,149,0,1898,1,1
"Candidatus.Koribacter",0,149,10,1888,1,1
"Candidatus.Kuenenia",0,149,0,1898,1,1
"Candidatus.Mancarchaeum",0,149,0,1898,1,1
"Candidatus.Methanoliparum",0,149,0,1898,1,1
"Candidatus.Methanomethylophilus",0,149,2,1896,1,1
"Candidatus.Methanoplasma",0,149,0,1898,1,1
"Candidatus.Methylopumilus",0,149,0,1898,1,1
"Candidatus.Methylospira",0,149,0,1898,1,1
"Candidatus.Micrarchaeum",0,149,0,1898,1,1
"Candidatus.Midichloria",0,149,0,1898,1,1
"Candidatus.Mikella",0,149,0,1898,1,1
"Candidatus.Minimicrobia",2,147,14,1884,0.326842068214733,1
"Candidatus.Moranella",0,149,0,1898,1,1
"Candidatus.Mycosynbacter",0,149,0,1898,1,1
"Candidatus.Nanohalobium",0,149,0,1898,1,1
"Candidatus.Nanopelagicus",0,149,0,1898,1,1
"Candidatus.Nanosynbacter",1,148,20,1878,1,1
"Candidatus.Nardonella",2,147,2,1896,0.0286451260390258,0.918492105896503
"Candidatus.Neoehrlichia",0,149,0,1898,1,1
"Candidatus.Nesciobacter",0,149,0,1898,1,1
"Candidatus.Nitrosacidococcus",0,149,0,1898,1,1
"Candidatus.Nitrosocaldus",0,149,0,1898,1,1
"Candidatus.Nitrosocosmicus",0,149,0,1898,1,1
"Candidatus.Nitrosoglobus",0,149,0,1898,1,1
"Candidatus.Nitrosomarinus",0,149,0,1898,1,1
"Candidatus.Nitrosopelagicus",0,149,0,1898,1,1
"Candidatus.Nitrosotenuis",0,149,0,1898,1,1
"Candidatus.Nitrotoga",0,149,1,1897,1,1
"Candidatus.Nucleicultrix",0,149,0,1898,1,1
"Candidatus.Paracaedibacter",0,149,0,1898,1,1
"Candidatus.Pelagibacter",0,149,0,1898,1,1
"Candidatus.Pelagisphaera",49,100,230,1668,3.87183443934924e-10,9.62150858178287e-08
"Candidatus.Phycorickettsia",0,149,1,1897,1,1
"Candidatus.Phytoplasma",6,143,40,1858,0.142485715730353,1
"Candidatus.Planktophila",0,149,1,1897,1,1
"Candidatus.Portiera",0,149,0,1898,1,1
"Candidatus.Profftella",0,149,0,1898,1,1
"Candidatus.Profftia",0,149,0,1898,1,1
"Candidatus.Prometheoarchaeum",0,149,0,1898,1,1
"Candidatus.Promineifilum",0,149,1,1897,1,1
"Candidatus.Protochlamydia",0,149,0,1898,1,1
"Candidatus.Pseudothioglobus",0,149,0,1898,1,1
"Candidatus.Puniceispirillum",0,149,0,1898,1,1
"Candidatus.Purcelliella",6,143,50,1848,0.29445555840323,1
"Candidatus.Reidiella",0,149,0,1898,1,1
"Candidatus.Rhabdochlamydia",0,149,0,1898,1,1
"Candidatus.Riesia",0,149,0,1898,1,1
"Candidatus.Ruthturnera",0,149,0,1898,1,1
"Candidatus.Saccharimonas",0,149,0,1898,1,1
"Candidatus.Schneideria",0,149,0,1898,1,1
"Candidatus.Steffania",0,149,0,1898,1,1
"Candidatus.Sulfidibacterium",0,149,2,1896,1,1
"Candidatus.Symbiobacter",0,149,4,1894,1,1
"Candidatus.Syntrophocurvum",0,149,0,1898,1,1
"Candidatus.Tachikawaea",0,149,0,1898,1,1
"Candidatus.Thioglobus",0,149,0,1898,1,1
"Candidatus.Uabimicrobium",0,149,0,1898,1,1
"Candidatus.Vallotia",0,149,1,1897,1,1
"Candidatus.Velamenicoccus",0,149,1,1897,1,1
"Candidatus.Vesicomyosocius",0,149,0,1898,1,1
"Candidatus.Viadribacter",0,149,2,1896,1,1
"Candidatus.Walczuchella",0,149,1,1897,1,1
"Candidatus.Westeberhardia",0,149,0,1898,1,1
"Candidatus.Xiphinematobacter",0,149,0,1898,1,1
"Canhaevirus",0,149,2,1896,1,1
"Capillimicrobium",1,148,1,1897,0.14031357908314,1
"Capillovirus",0,149,0,1898,1,1
"Capnocytophaga",28,121,125,1773,1.84968526334577e-06,0.000262655307395099
"Capripoxvirus",0,149,0,1898,1,1
"Caproicibacter",1,148,2,1896,0.202950878211067,1
"Caproicibacterium",3,146,7,1891,0.0310198320809108,0.963553534013293
"Caproiciproducens",1,148,3,1895,0.261052795601748,1
"Capsulimonas",0,149,7,1891,1,1
"Captovirus",0,149,0,1898,1,1
"Capulavirus",0,149,0,1898,1,1
"Carboxydocella",0,149,1,1897,1,1
"Carboxydothermus",0,149,0,1898,1,1
"Cardiobacterium",2,147,23,1875,0.702985696015854,1
"Cardiovirus",0,149,0,1898,1,1
"Carjivirus",1,148,13,1885,1,1
"Carlavirus",0,149,0,1898,1,1
"Carltongylesvirus",0,149,0,1898,1,1
"Carmovirus",0,149,0,1898,1,1
"Carnimonas",0,149,0,1898,1,1
"Carnobacterium",1,148,7,1891,0.454293177458647,1
"Caroctavirus",0,149,0,1898,1,1
"Casadabanvirus",0,149,0,1898,1,1
"Casaltella",0,149,0,1898,1,1
"Casimicrobium",0,149,14,1884,0.617195126716194,1
"Castellaniella",1,148,30,1868,0.722911556030837,1
"Catabacter",0,149,0,1898,1,1
"Catalinimonas",0,149,0,1898,1,1
"Catellatospora",0,149,0,1898,1,1
"Catellicoccus",0,149,0,1898,1,1
"Catelliglobosispora",0,149,0,1898,1,1
"Catenibacterium",6,143,16,1882,0.00377657828585464,0.239215619155341
"Catenovulum",0,149,1,1897,1,1
"Catenulispora",0,149,0,1898,1,1
"Catenuloplanes",0,149,0,1898,1,1
"Catonella",0,149,0,1898,1,1
"Caulimovirus",0,149,0,1898,1,1
"Cavemovirus",0,149,0,1898,1,1
"Cbastvirus",0,149,0,1898,1,1
"Cbunavirus",0,149,0,1898,1,1
"Cecembia",0,149,0,1898,1,1
"Cecivirus",0,149,0,1898,1,1
"Cedecea",1,148,3,1895,0.261052795601748,1
"Ceduovirus",0,149,2,1896,1,1
"Ceetrepovirus",0,149,0,1898,1,1
"Celeribacter",0,149,12,1886,1,1
"Celerinatantimonas",0,149,0,1898,1,1
"Cellubavirus",0,149,0,1898,1,1
"Cellulomonas",2,147,53,1845,0.42968006798086,1
"Cellulophaga",1,148,2,1896,0.202950878211067,1
"Cellulosilyticum",1,148,2,1896,0.202950878211067,1
"Cellulosimicrobium",1,148,40,1858,0.361005899081603,1
"Cellvibrio",1,148,2,1896,0.202950878211067,1
"Cenphatecvirus",92,57,666,1232,3.0260758828404e-10,9.62150858178287e-08
"Centapoxvirus",0,149,0,1898,1,1
"Centipeda",0,149,0,1898,1,1
"Cephaloticoccus",0,149,0,1898,1,1
"Cepunavirus",0,149,0,1898,1,1
"Cequinquevirus",0,149,0,1898,1,1
"Cereibacter",1,148,18,1880,1,1
"Certrevirus",0,149,0,1898,1,1
"Cervidpoxvirus",0,149,0,1898,1,1
"Cesiribacter",0,149,0,1898,1,1
"Cetobacterium",1,148,1,1897,0.14031357908314,1
"Chakrabartyvirus",0,149,0,1898,1,1
"Chamaesiphon",0,149,0,1898,1,1
"Changchengzhania",0,149,0,1898,1,1
"Changpingibacter",0,149,0,1898,1,1
"Chania",0,149,1,1897,1,1
"Chaphamaparvovirus",0,149,0,1898,1,1
"Charlielikevirus",0,149,0,1898,1,1
"Charlievirus",0,149,0,1898,1,1
"Charybdisvirus",0,149,0,1898,1,1
"Che8likevirus",0,149,0,1898,1,1
"Che9clikevirus",0,149,0,1898,1,1
"Chelativorans",0,149,19,1879,0.392107408986114,1
"Chelatococcus",0,149,21,1877,0.395749848771205,1
"Chelonobacter",0,149,0,1898,1,1
"Chenggangzhangella",0,149,16,1882,0.623902388240901,1
"Chenonavirus",0,149,0,1898,1,1
"Cheoctovirus",0,149,0,1898,1,1
"Cheravirus",0,149,0,1898,1,1
"Chiangmaivirus",0,149,0,1898,1,1
"Chilikevirus",0,149,0,1898,1,1
"Chirohepevirus",0,149,0,1898,1,1
"Chitinibacter",2,147,9,1889,0.188205376303883,1
"Chitinilyticum",0,149,0,1898,1,1
"Chitinimonas",0,149,28,1870,0.260352906889813,1
"Chitiniphilus",0,149,7,1891,1,1
"Chitinispirillum",0,149,0,1898,1,1
"Chitinivibrio",0,149,0,1898,1,1
"Chitinolyticbacter",0,149,14,1884,0.617195126716194,1
"Chitinophaga",3,146,56,1842,0.79722603697531,1
"Chitorquevirus",0,149,0,1898,1,1
"Chivirus",0,149,1,1897,1,1
"Chlamydia",0,149,0,1898,1,1
"Chlamydiifrater",0,149,1,1897,1,1
"Chloracidobacterium",0,149,1,1897,1,1
"Chloriridovirus",0,149,0,1898,1,1
"Chlorobaculum",1,148,5,1893,0.364932490218472,1
"Chlorobium",1,148,1,1897,0.14031357908314,1
"Chloroflexus",1,148,1,1897,0.14031357908314,1
"Chlorogloeopsis",0,149,0,1898,1,1
"Chloroherpeton",1,148,2,1896,0.202950878211067,1
"Chlorovirus",0,149,0,1898,1,1
"Chondrinema",0,149,0,1898,1,1
"Chondrocystis",0,149,0,1898,1,1
"Chondromyces",1,148,1,1897,0.14031357908314,1
"Chopinvirus",0,149,0,1898,1,1
"Chordicoccus",3,146,12,1886,0.0901357251552002,1
"Christensenella",3,146,12,1886,0.0901357251552002,1
"Christiangramia",0,149,3,1895,1,1
"Chromobacterium",3,146,38,1860,1,1
"Chromohalobacter",0,149,3,1895,1,1
"Chroococcidiopsis",0,149,0,1898,1,1
"Chryseolinea",0,149,1,1897,1,1
"Chrysiogenes",0,149,0,1898,1,1
"Chrysovirus",0,149,0,1898,1,1
"Chthoniobacter",0,149,0,1898,1,1
"Chthonomonas",0,149,0,1898,1,1
"Chuhaivirus",0,149,0,1898,1,1
"Chunghsingvirus",0,149,0,1898,1,1
"Ciceribacter",0,149,8,1890,1,1
"Cilevirus",0,149,0,1898,1,1
"Cimandefvirus",0,149,0,1898,1,1
"Circovirus",0,149,0,1898,1,1
"Citreicella",0,149,0,1898,1,1
"Citricoccus",0,149,3,1895,1,1
"Citrifermentans",1,148,1,1897,0.14031357908314,1
"Citrobacter",9,140,272,1626,0.00287418722223151,0.219764776838317
"Citromicrobium",0,149,15,1883,0.619710217409191,1
"Cjwunalikevirus",0,149,0,1898,1,1
"Claudivirus",0,149,0,1898,1,1
"Clavibacter",1,148,6,1892,0.411294596518054,1
"Clecrusatellite",0,149,0,1898,1,1
"Cloacibacillus",2,147,6,1892,0.110304529933902,1
"Cloacibacterium",2,147,31,1867,1,1
"Closterovirus",0,149,0,1898,1,1
"Clostridioides",6,143,66,1832,0.645419222980304,1
"Clostridium",61,88,309,1589,9.66561338813374e-12,9.60761970780494e-09
"Cnuibacter",0,149,5,1893,1,1
"Cobetia",0,149,10,1888,1,1
"Cocadviroid",0,149,0,1898,1,1
"Coccolithovirus",0,149,0,1898,1,1
"Cognaticolwellia",0,149,0,1898,1,1
"Cognatishimia",0,149,12,1886,1,1
"Coguvirus",0,149,0,1898,1,1
"Cohcovirus",0,149,4,1894,1,1
"Cohnella",105,44,880,1018,1.21979696068058e-08,2.42495635783299e-06
"Colecusatellite",0,149,0,1898,1,1
"Coleofasciculus",0,149,0,1898,1,1
"Coleviroid",0,149,0,1898,1,1
"Collimonas",1,148,33,1865,0.509977307372299,1
"Collinsella",4,145,105,1793,0.181987771859765,1
"Colneyvirus",0,149,0,1898,1,1
"Colossusvirus",0,149,0,1898,1,1
"Coltivirus",0,149,0,1898,1,1
"Colwellia",0,149,1,1897,1,1
"Commensalibacter",0,149,1,1897,1,1
"Comovirus",0,149,0,1898,1,1
"Companilactobacillus",2,147,2,1896,0.0286451260390258,0.918492105896503
"Conchiformibius",0,149,4,1894,1,1
"Conexibacter",1,148,1,1897,0.14031357908314,1
"Conexivisphaera",0,149,0,1898,1,1
"Confluentimicrobium",0,149,0,1898,1,1
"Congregibacter",0,149,0,1898,1,1
"Constantimarinum",0,149,0,1898,1,1
"Coopervirus",0,149,0,1898,1,1
"Copernicusvirus",0,149,0,1898,1,1
"Copiparvovirus",0,149,0,1898,1,1
"Coprobacillus",0,149,0,1898,1,1
"Coprobacter",1,148,48,1850,0.257753587562246,1
"Coprococcus",7,142,89,1809,1,1
"Coprothermobacter",0,149,0,1898,1,1
"Coraliomargarita",0,149,0,1898,1,1
"Corallococcus",2,147,16,1882,0.381259176312516,1
"Coriobacterium",0,149,2,1896,1,1
"Corndoglikevirus",0,149,0,1898,1,1
"Cornellvirus",0,149,0,1898,1,1
"Corticovirus",0,149,0,1898,1,1
"Cosavirus",0,149,0,1898,1,1
"Cosenzaea",0,149,0,1898,1,1
"Costertonia",0,149,0,1898,1,1
"Couchioplanes",0,149,1,1897,1,1
"Coxiella",0,149,0,1898,1,1
"Cp220likevirus",0,149,0,1898,1,1
"Cp8unalikevirus",0,149,0,1898,1,1
"Crassaminicella",2,147,7,1891,0.13527280842025,1
"Crenobacter",0,149,0,1898,1,1
"Criblamydia",0,149,0,1898,1,1
"Crinalium",0,149,1,1897,1,1
"Crinivirus",0,149,0,1898,1,1
"Cripavirus",0,149,0,1898,1,1
"Croceibacter",0,149,0,1898,1,1
"Croceibacterium",0,149,12,1886,1,1
"Croceicoccus",1,148,39,1859,0.359854693403715,1
"Croceimicrobium",0,149,0,1898,1,1
"Croceitalea",0,149,0,1898,1,1
"Crocinitomix",0,149,0,1898,1,1
"Crocodylidpoxvirus",0,149,0,1898,1,1
"Crocosphaera",0,149,0,1898,1,1
"Crohivirus",0,149,0,1898,1,1
"Cronobacter",1,148,8,1890,0.494170723588447,1
"Cronusvirus",0,149,0,1898,1,1
"Crossiella",0,149,0,1898,1,1
"Cruoricaptor",0,149,17,1881,0.629515612690161,1
"Cryobacterium",1,148,7,1891,0.454293177458647,1
"Cryocola",0,149,0,1898,1,1
"Cryptobacterium",0,149,4,1894,1,1
"Cryptosporangium",0,149,0,1898,1,1
"Cucumibacter",0,149,0,1898,1,1
"Cucumovirus",0,149,0,1898,1,1
"Culoivirus",0,149,0,1898,1,1
"Cuniculiplasma",0,149,0,1898,1,1
"Curtovirus",0,149,0,1898,1,1
"Cutibacterium",114,35,1476,422,0.759197316278981,1
"Cyanobacterium",0,149,0,1898,1,1
"Cyanobium",1,148,0,1898,0.0727894479726428,1
"Cyanothece",0,149,0,1898,1,1
"Cybitervirus",0,149,0,1898,1,1
"Cyclobacterium",0,149,0,1898,1,1
"Cycloclasticus",0,149,0,1898,1,1
"Cyclonatronum",0,149,0,1898,1,1
"Cyclovirus",0,149,0,1898,1,1
"Cylindrospermopsis",0,149,0,1898,1,1
"Cylindrospermum",0,149,0,1898,1,1
"Cypovirus",0,149,0,1898,1,1
"Cyprinivirus",0,149,0,1898,1,1
"Cysteiniphilum",0,149,0,1898,1,1
"Cystobacter",1,148,24,1874,1,1
"Cytobacillus",1,148,2,1896,0.202950878211067,1
"Cytomegalovirus",0,149,0,1898,1,1
"Cytophaga",0,149,0,1898,1,1
"Cytorhabdovirus",0,149,0,1898,1,1
"Cyvirus",1,148,0,1898,0.0727894479726428,1
"D3likevirus",0,149,0,1898,1,1
"Dabirmavirus",0,149,0,1898,1,1
"Dactylococcopsis",0,149,0,1898,1,1
"Dactylosporangium",1,148,16,1882,1,1
"Dasania",0,149,0,1898,1,1
"Dechloromonas",7,142,46,1852,0.103043025219798,1
"Dechshavirus",0,149,0,1898,1,1
"Deefgea",0,149,2,1896,1,1
"Deferribacter",0,149,0,1898,1,1
"Deferrisoma",0,149,0,1898,1,1
"Defluviicoccus",1,148,13,1885,1,1
"Defluviimonas",0,149,0,1898,1,1
"Defluviitoga",0,149,0,1898,1,1
"Dehalobacter",0,149,0,1898,1,1
"Dehalobacterium",0,149,0,1898,1,1
"Dehalococcoides",2,147,2,1896,0.0286451260390258,0.918492105896503
"Dehalogenimonas",0,149,2,1896,1,1
"Delepquintavirus",0,149,0,1898,1,1
"Delmidovirus",0,149,0,1898,1,1
"Deltabaculovirus",0,149,0,1898,1,1
"Deltacoronavirus",0,149,0,1898,1,1
"Deltaentomopoxvirus",0,149,0,1898,1,1
"Deltaflexivirus",0,149,0,1898,1,1
"Deltalipothrixvirus",0,149,0,1898,1,1
"Deltanudivirus",0,149,0,1898,1,1
"Deltapapillomavirus",0,149,0,1898,1,1
"Deltapolyomavirus",0,149,0,1898,1,1
"Deltaretrovirus",0,149,0,1898,1,1
"Deltasatellite",0,149,0,1898,1,1
"Deltascleroulivirus",0,149,0,1898,1,1
"Delusorvirus",0,149,0,1898,1,1
"Demequina",0,149,0,1898,1,1
"Demetria",0,149,0,1898,1,1
"Demosthenesvirus",0,149,0,1898,1,1
"Dendoorenvirus",0,149,0,1898,1,1
"Denitratisoma",2,147,21,1877,0.681919183677515,1
"Denitrificimonas",0,149,2,1896,1,1
"Denitrobacterium",1,148,1,1897,0.14031357908314,1
"Denitrovibrio",0,149,0,1898,1,1
"Denvervirus",0,149,0,1898,1,1
"Dependoparvovirus",0,149,0,1898,1,1
"Derbicusvirus",0,149,0,1898,1,1
"Dermabacter",0,149,18,1880,0.636321961619585,1
"Dermacoccus",1,148,34,1864,0.511237842753503,1
"Dermatophilus",0,149,0,1898,1,1
"Derxia",0,149,0,1898,1,1
"Desemzia",0,149,1,1897,1,1
"Deseoctovirus",0,149,0,1898,1,1
"Desmospora",0,149,0,1898,1,1
"Desulfarculus",2,147,6,1892,0.110304529933902,1
"Desulfatibacillum",0,149,0,1898,1,1
"Desulfatiglans",0,149,0,1898,1,1
"Desulfatirhabdium",0,149,0,1898,1,1
"Desulfatitalea",0,149,0,1898,1,1
"Desulfitibacter",0,149,0,1898,1,1
"Desulfitobacterium",2,147,3,1895,0.0454813155129772,1
"Desulfobacca",0,149,0,1898,1,1
"Desulfobacter",0,149,0,1898,1,1
"Desulfobacterium",0,149,0,1898,1,1
"Desulfobacula",0,149,0,1898,1,1
"Desulfobulbus",2,147,9,1889,0.188205376303883,1
"Desulfocapsa",0,149,1,1897,1,1
"Desulfocarbo",0,149,0,1898,1,1
"Desulfococcus",2,147,0,1898,0.00526531686214621,0.239215619155341
"Desulfocurvibacter",1,148,3,1895,0.261052795601748,1
"Desulfocurvus",0,149,0,1898,1,1
"Desulfofarcimen",0,149,1,1897,1,1
"Desulfofustis",0,149,1,1897,1,1
"Desulfoglaeba",0,149,0,1898,1,1
"Desulfohalobium",0,149,1,1897,1,1
"Desulfolithobacter",0,149,0,1898,1,1
"Desulfoluna",0,149,0,1898,1,1
"Desulfolutivibrio",1,148,1,1897,0.14031357908314,1
"Desulfomarina",0,149,0,1898,1,1
"Desulfomicrobium",2,147,5,1893,0.0867598524209772,1
"Desulfomonile",0,149,0,1898,1,1
"Desulfonatronospira",0,149,0,1898,1,1
"Desulfonatronovibrio",0,149,0,1898,1,1
"Desulfonatronum",0,149,0,1898,1,1
"KnightID",149,0,1898,0,1,1
"X3alikevirus",0,149,0,1898,1,1
